id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_x,studio_bom,domestic_gross_y,foreign_gross_bom,year_y,movie_clean,profit,ROI,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,main_genres,clean_title
71,2010-08-13,animal kingdom,4200000.0,1044039.0,6744039.0,2010,SPC,1000000.0,5700000.0,2010.0,animal kingdom,2544039.0,0.6057235714285715,tt1313092,Animal Kingdom,Animal Kingdom,2010,113,"Crime,Drama",7.3,51576,Crime,animal kingdom
73,2011-10-21,cargo,4200000.0,0.0,,2011,unknown,,,,cargo,,,tt1507261,Cargo,Cargo,2011,85,Drama,5.2,454,Drama,cargo
73,2011-10-21,cargo,4200000.0,0.0,,2011,unknown,,,,cargo,,,tt3860916,Cargo,Cargo,2017,105,"Drama,Horror,Sci-Fi",6.3,27339,Drama,cargo
73,2011-10-21,cargo,4200000.0,0.0,,2011,unknown,,,,cargo,,,tt5207838,Cargo,Cargo,2017,112,Drama,7.9,33,Drama,cargo
73,2011-10-21,cargo,4200000.0,0.0,,2011,unknown,,,,cargo,,,tt5492502,Cargo,Cargo,2017,91,Drama,6.4,309,Drama,cargo
73,2011-10-21,cargo,4200000.0,0.0,,2011,unknown,,,,cargo,,,tt6680792,CarGo,CarGo,2017,96,"Adventure,Animation,Family",3.5,395,Adventure,cargo
81,2015-01-23,the boy next door,4000000.0,36006065.0,53006065.0,2015,Uni.,35400000.0,17000000.0,2015.0,the boy next door,49006065.0,12.25151625,tt3181822,The Boy Next Door,The Boy Next Door,2015,91,"Horror,Thriller",4.7,34816,Horror,the boy next door
85,2014-07-11,boyhood,4000000.0,25379975.0,44479975.0,2014,IFC,25400000.0,19100000.0,2014.0,boyhood,40479975.0,10.11999375,tt1065073,Boyhood,Boyhood,2014,165,Drama,7.9,315584,Drama,boyhood
86,1960-12-15,exodus,4000000.0,21750000.0,,1960,unknown,,,,exodus,,,tt1764565,Exodus,Exodus Where I Come from Is Disappearing,2017,105,Documentary,7.2,27,Documentary,exodus
86,1960-12-15,exodus,4000000.0,21750000.0,,1960,unknown,,,,exodus,,,tt3006856,Exodus,Exodus,2013,74,Sci-Fi,7.0,6,Sci-Fi,exodus
87,2010-07-09,the kids are all right,4000000.0,20811365.0,34711365.0,2010,Focus,20800000.0,13900000.0,2010.0,the kids are all right,30711365.0,7.67784125,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106,"Comedy,Drama,Romance",7.0,120656,Comedy,the kids are all right
89,2014-04-18,a haunted house 2,4000000.0,17329487.0,23929487.0,2014,ORF,17300000.0,6600000.0,2014.0,a haunted house 2,19929487.0,4.98237175,tt2828996,A Haunted House 2,A Haunted House 2,2014,86,"Comedy,Fantasy",4.7,18085,Comedy,a haunted house 2
90,2013-03-01,the last exorcism part ii,4000000.0,15179303.0,,2013,unknown,,,,the last exorcism part ii,,,tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88,"Drama,Horror,Thriller",4.0,15124,Drama,the last exorcism part ii
95,2000-08-04,saving grace,4000000.0,12178602.0,,2000,unknown,,,,saving grace,,,tt1691149,Saving Grace,Saving Grace,2010,85,"Crime,Drama,Horror",5.6,56,Crime,saving grace
98,2016-05-13,the darkness,4000000.0,10753574.0,,2016,unknown,,,,the darkness,,,tt1878841,The Darkness,The Darkness,2016,92,"Horror,Thriller",4.4,12435,Horror,the darkness
98,2016-05-13,the darkness,4000000.0,10753574.0,,2016,unknown,,,,the darkness,,,tt4935746,The Darkness,Las tinieblas,2016,92,Thriller,5.7,196,Thriller,the darkness
2,2008-04-11,the visitor,4000000.0,9427026.0,,2008,unknown,,,,the visitor,,,tt1883160,The Visitor,Cibrâil,2011,70,"Drama,Romance",5.1,467,Drama,the visitor
2,2008-04-11,the visitor,4000000.0,9427026.0,,2008,unknown,,,,the visitor,,,tt3545626,The Visitor,The Visitor,2014,74,"Adventure,Documentary,Drama",6.0,6,Adventure,the visitor
2,2008-04-11,the visitor,4000000.0,9427026.0,,2008,unknown,,,,the visitor,,,tt4938930,The Visitor,Misafir,2015,127,"Drama,Family,Mystery",4.6,58,Drama,the visitor
2,2008-04-11,the visitor,4000000.0,9427026.0,,2008,unknown,,,,the visitor,,,tt5085588,The Visitor,The Visitor,2016,119,"Drama,Horror,Thriller",6.7,67,Drama,the visitor
8,2007-05-25,bug,4000000.0,7006708.0,,2007,unknown,,,,bug,,,tt3749926,Bug,Bug,2017,95,"Drama,Mystery,Thriller",4.6,39,Drama,bug
18,2012-08-24,samsara,4000000.0,2672413.0,,2012,unknown,,,,samsara,,,tt0770802,Samsara,Samsara,2011,102,"Documentary,Music",8.5,29725,Documentary,samsara
20,2011-06-17,the art of getting by,4000000.0,1430241.0,,2011,unknown,,,,the art of getting by,,,tt1645080,The Art of Getting By,The Art of Getting By,2011,83,"Drama,Romance",6.6,53682,Drama,the art of getting by
22,2011-09-23,red state,4000000.0,1065429.0,,2011,unknown,,,,red state,,,tt0873886,Red State,Red State,2011,88,"Action,Crime,Horror",6.2,59266,Action,red state
25,2012-10-17,holy motors,4000000.0,641054.0,,2012,unknown,,,,holy motors,,,tt2076220,Holy Motors,Holy Motors,2012,115,"Drama,Fantasy",7.1,36874,Drama,holy motors
26,2014-06-13,the signal,4000000.0,600896.0,,2014,unknown,,,,the signal,,,tt2910814,The Signal,The Signal,2014,97,"Drama,Mystery,Sci-Fi",6.1,58407,Drama,the signal
19,2008-02-22,the signal,50000.0,251150.0,,2008,unknown,,,,the signal,,,tt2910814,The Signal,The Signal,2014,97,"Drama,Mystery,Sci-Fi",6.1,58407,Drama,the signal
29,2014-03-07,the face of love,4000000.0,385069.0,,2014,unknown,,,,the face of love,,,tt1839642,The Face of Love,The Face of Love,2013,92,"Drama,Mystery,Romance",6.2,4710,Drama,the face of love
30,2014-04-11,joe,4000000.0,373375.0,,2014,unknown,,,,joe,,,tt2382396,Joe,Joe,2013,117,"Crime,Drama",6.9,42825,Crime,joe
35,2019-06-07,late night,4000000.0,246305.0,,2019,unknown,,,,late night,,,tt6107548,Late Night,Late Night,2019,102,"Comedy,Drama",5.9,953,Comedy,late night
38,2015-04-10,desert dancer,4000000.0,155271.0,,2015,unknown,,,,desert dancer,,,tt2403393,Desert Dancer,Desert Dancer,2014,104,"Biography,Drama,Music",6.2,1653,Biography,desert dancer
41,2015-06-19,manglehorn,4000000.0,132270.0,,2015,unknown,,,,manglehorn,,,tt2893490,Manglehorn,Manglehorn,2014,97,Drama,5.6,6564,Drama,manglehorn
43,2011-04-01,trust,4000000.0,120016.0,,2011,unknown,,,,trust,,,tt1529572,Trust,Trust,2010,106,"Crime,Drama,Thriller",6.9,39422,Crime,trust
43,2011-04-01,trust,4000000.0,120016.0,,2011,unknown,,,,trust,,,tt5541186,Trust,Trust,2018,92,Drama,7.3,10,Drama,trust
43,2011-04-01,trust,4000000.0,120016.0,,2011,unknown,,,,trust,,,tt8779022,Trust,Trust,2018,100,"Crime,Drama",6.4,30,Crime,trust
47,2011-04-22,stake land,4000000.0,33245.0,,2011,unknown,,,,stake land,,,tt1464580,Stake Land,Stake Land,2010,98,"Drama,Horror,Sci-Fi",6.5,38749,Drama,stake land
49,2002-12-27,sonny,4000000.0,17639.0,,2002,unknown,,,,sonny,,,tt1599354,Sonny,Synok,2010,90,Drama,6.3,47,Drama,sonny
51,2014-04-18,13 sins,4000000.0,9134.0,,2014,unknown,,,,13 sins,,,tt2059171,13 Sins,13 Sins,2014,93,"Horror,Thriller",6.3,29550,Horror,13 sins
52,2011-11-18,another happy day,4000000.0,9120.0,356120.0,2011,P4,8500.0,347000.0,2011.0,another happy day,-3643880.0,-0.91097,tt1719071,Another Happy Day,Another Happy Day,2011,119,"Comedy,Drama",6.0,3793,Comedy,another happy day
53,2013-02-22,inescapable,4000000.0,4327.0,,2013,unknown,,,,inescapable,,,tt1844203,Inescapable,Inescapable,2012,93,"Action,Drama,Mystery",5.2,2410,Action,inescapable
54,2017-12-31,perfectos desconocidos,4000000.0,0.0,,2017,unknown,,,,perfectos desconocidos,,,tt8580348,Perfectos desconocidos,Perfectos desconocidos,2018,97,Comedy,6.7,702,Comedy,perfectos desconocidos
56,2012-03-20,a lonely place to die,4000000.0,0.0,,2012,unknown,,,,a lonely place to die,,,tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99,"Adventure,Crime,Thriller",6.3,25547,Adventure,a lonely place to die
57,2003-12-31,nothing,4000000.0,0.0,,2003,unknown,,,,nothing,,,tt1844678,Nothing,Hich,2010,84,"Comedy,Drama",7.0,903,Comedy,nothing
57,2003-12-31,nothing,4000000.0,0.0,,2003,unknown,,,,nothing,,,tt6512568,Nothing,Nothing,2017,46,Drama,7.4,23,Drama,nothing
62,2012-11-09,replicas,4000000.0,0.0,,2012,unknown,,,,replicas,,,tt4154916,Replicas,Replicas,2018,107,"Drama,Sci-Fi,Thriller",5.4,17336,Drama,replicas
64,2015-12-31,the veil,4000000.0,0.0,,2015,unknown,,,,the veil,,,tt3343868,The Veil,The Veil,2017,93,"Action,Adventure,Sci-Fi",3.5,1236,Action,the veil
64,2015-12-31,the veil,4000000.0,0.0,,2015,unknown,,,,the veil,,,tt3533916,The Veil,The Veil,2016,93,Horror,4.8,6895,Horror,the veil
65,2014-07-11,the perfect wave,4000000.0,0.0,,2014,unknown,,,,the perfect wave,,,tt2414822,The Perfect Wave,The Perfect Wave,2014,94,"Adventure,Biography,Drama",4.8,1015,Adventure,the perfect wave
67,2015-09-08,chain of command,4000000.0,0.0,,2015,unknown,,,,chain of command,,,tt4340720,Chain of Command,Echo Effect,2015,88,"Action,Thriller",3.5,1189,Action,chain of command
79,2010-11-05,four lions,3750000.0,310007.0,4710007.0,2010,Drft.,305000.0,4400000.0,2010.0,four lions,960007.0,0.2560018666666667,tt1341167,Four Lions,Four Lions,2010,97,"Comedy,Crime,Drama",7.3,66209,Comedy,four lions
91,2018-04-13,truth or dare,3500000.0,41411015.0,95311015.0,2018,Uni.,41400000.0,53900000.0,2018.0,truth or dare,91811015.0,26.231718571428573,tt2125681,Truth or Dare,Truth or Dare,2013,85,"Horror,Romance,Thriller",6.0,14,Horror,truth or dare
91,2018-04-13,truth or dare,3500000.0,41411015.0,95311015.0,2018,Uni.,41400000.0,53900000.0,2018.0,truth or dare,91811015.0,26.231718571428573,tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100,"Comedy,Romance",5.0,10,Comedy,truth or dare
91,2018-04-13,truth or dare,3500000.0,41411015.0,95311015.0,2018,Uni.,41400000.0,53900000.0,2018.0,truth or dare,91811015.0,26.231718571428573,tt2762738,Truth or Dare,Truth or Dare,2013,84,"Horror,Thriller",4.8,554,Horror,truth or dare
91,2018-04-13,truth or dare,3500000.0,41411015.0,95311015.0,2018,Uni.,41400000.0,53900000.0,2018.0,truth or dare,91811015.0,26.231718571428573,tt5944422,Truth or Dare,Verdad o Reto,2016,90,"Drama,Romance",6.8,12,Drama,truth or dare
91,2018-04-13,truth or dare,3500000.0,41411015.0,95311015.0,2018,Uni.,41400000.0,53900000.0,2018.0,truth or dare,91811015.0,26.231718571428573,tt6772950,Truth or Dare,Truth or Dare,2018,100,"Horror,Thriller",5.2,33621,Horror,truth or dare
93,1995-04-26,friday,3500000.0,27467564.0,,1995,unknown,,,,friday,,,tt2344824,Friday,Friday,2012,117,Family,5.9,193,Family,friday
94,2016-02-19,the witch,3500000.0,25138705.0,40438705.0,2016,A24,25100000.0,15300000.0,2016.0,the witch,36938705.0,10.553915714285715,tt4263482,The Witch,The VVitch: A New-England Folktale,2015,92,"Horror,Mystery",6.8,154278,Horror,the witch
95,2018-02-02,winchester,3500000.0,25091816.0,,2018,unknown,,,,winchester,,,tt1072748,Winchester,Winchester,2018,99,"Biography,Drama,Fantasy",5.4,24351,Biography,winchester
97,2013-02-22,dark skies,3500000.0,17418667.0,26418667.0,2013,W/Dim.,17400000.0,9000000.0,2013.0,dark skies,22918667.0,6.548190571428571,tt2387433,Dark Skies,Dark Skies,2013,97,"Horror,Sci-Fi,Thriller",6.3,65754,Horror,dark skies
98,2018-01-19,forever my girl,3500000.0,16376066.0,,2018,unknown,,,,forever my girl,,,tt4103724,Forever My Girl,Forever My Girl,2018,108,"Drama,Music,Romance",6.7,10316,Drama,forever my girl
2,1972-06-21,frenzy,3500000.0,12600000.0,,1972,unknown,,,,frenzy,,,tt4236994,Frenzy,Frenzy,2015,90,Thriller,8.1,16,Thriller,frenzy
2,1972-06-21,frenzy,3500000.0,12600000.0,,1972,unknown,,,,frenzy,,,tt4895740,Frenzy,Abluka,2015,119,Drama,7.4,2528,Drama,frenzy
5,1996-08-23,she's the one,3500000.0,9482579.0,,1996,unknown,,,,she's the one,,,tt3264438,She's the One,She's the One,2013,110,"Drama,Romance",6.7,127,Drama,she's the one
11,2018-05-18,first reformed,3500000.0,3448256.0,,2018,unknown,,,,first reformed,,,tt6053438,First Reformed,First Reformed,2017,113,"Drama,Mystery,Thriller",7.1,33542,Drama,first reformed
13,2016-12-02,believe,3500000.0,890303.0,,2016,unknown,,,,believe,,,tt2009606,Believe,Believe,2013,96,"Drama,Sport",5.7,695,Drama,believe
13,2016-12-02,believe,3500000.0,890303.0,,2016,unknown,,,,believe,,,tt4700756,Believe,Believe,2016,119,Drama,5.0,338,Drama,believe
15,2016-09-30,american honey,3500000.0,663247.0,1863247.0,2016,A24,663000.0,1200000.0,2016.0,american honey,-1636753.0,-0.4676437142857143,tt3721936,American Honey,American Honey,2016,163,"Adventure,Drama,Romance",7.0,31663,Adventure,american honey
16,2016-03-18,the bronze,3500000.0,615816.0,,2016,unknown,,,,the bronze,,,tt3859304,The Bronze,The Bronze,2015,100,"Comedy,Drama,Sport",6.0,9043,Comedy,the bronze
19,2016-01-08,the masked saint,3500000.0,182695.0,,2016,unknown,,,,the masked saint,,,tt3103166,The Masked Saint,The Masked Saint,2016,105,"Action,Biography,Crime",4.6,559,Action,the masked saint
22,2016-06-03,time to choose,3500000.0,29233.0,,2016,unknown,,,,time to choose,,,tt5001130,Time to Choose,Time to Choose,2015,100,Documentary,7.5,186,Documentary,time to choose
25,2011-12-31,the kick,3500000.0,0.0,,2011,unknown,,,,the kick,,,tt2020110,The Kick,The Kick,2011,94,"Action,Sport",5.7,780,Action,the kick
27,2006-10-01,the secret,3500000.0,0.0,,2006,unknown,,,,the secret,,,tt3596332,The Secret,Il segreto,2013,89,Documentary,6.3,18,Documentary,the secret
27,2006-10-01,the secret,3500000.0,0.0,,2006,unknown,,,,the secret,,,tt5436486,The Secret,Xiao shi de ai ren,2016,109,"Drama,Mystery,Romance",6.1,76,Drama,the secret
32,2015-06-05,dawn patrol,3500000.0,0.0,,2015,unknown,,,,dawn patrol,,,tt2073661,Dawn Patrol,Stranded,2014,88,"Drama,Thriller",4.8,615,Drama,dawn patrol
34,2015-09-01,lords of london,3440000.0,0.0,,2015,unknown,,,,lords of london,,,tt1800337,Lords of London,Lords of London,2014,90,"Crime,Mystery,Thriller",3.2,703,Crime,lords of london
37,2011-10-21,margin call,3400000.0,5353586.0,19553586.0,2011,RAtt.,5400000.0,14200000.0,2011.0,margin call,16153586.0,4.751054705882353,tt1615147,Margin Call,Margin Call,2011,107,"Drama,Thriller",7.1,107264,Drama,margin call
40,2008-07-11,august,3400000.0,12636.0,,2008,unknown,,,,august,,,tt1753460,August,August,2011,99,"Drama,Romance",5.9,1609,Drama,august
40,2008-07-11,august,3400000.0,12636.0,,2008,unknown,,,,august,,,tt1753773,August,Elokuu,2011,108,Drama,5.3,731,Drama,august
40,2008-07-11,august,3400000.0,12636.0,,2008,unknown,,,,august,,,tt9073702,August,Mordad,2017,72,Drama,4.2,62,Drama,august
41,2015-03-03,to write love on her arms,3400000.0,0.0,,2015,unknown,,,,to write love on her arms,,,tt1850418,To Write Love on Her Arms,To Write Love on Her Arms,2012,102,"Biography,Drama,Fantasy",6.6,2676,Biography,to write love on her arms
43,2014-10-10,whiplash,3300000.0,13092006.0,48992006.0,2014,SPC,13100000.0,35900000.0,2014.0,whiplash,45692006.0,13.846062424242424,tt2582802,Whiplash,Whiplash,2014,106,"Drama,Music",8.5,616916,Drama,whiplash
48,2015-01-20,the opposite sex,3300000.0,0.0,,2015,unknown,,,,the opposite sex,,,tt2796678,The Opposite Sex,The Opposite Sex,2014,97,Comedy,4.6,821,Comedy,the opposite sex
53,1968-06-12,rosemary's baby,3200000.0,33395426.0,,1968,unknown,,,,rosemary's baby,,,tt4876464,Rosemary's Baby,Rosemary's Baby,2015,48,Comedy,7.7,14,Comedy,rosemary's baby
54,2018-07-06,sorry to bother you,3200000.0,17493096.0,,2018,unknown,,,,sorry to bother you,,,tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111,"Comedy,Fantasy,Sci-Fi",7.0,40290,Comedy,sorry to bother you
57,2011-06-03,beginners,3200000.0,5790894.0,14290894.0,2011,Focus,5800000.0,8500000.0,2011.0,beginners,11090894.0,3.465904375,tt1532503,Beginners,Beginners,2010,105,"Comedy,Drama,Romance",7.2,83770,Comedy,beginners
58,2016-04-22,the meddler,3200000.0,4267219.0,,2016,unknown,,,,the meddler,,,tt4501454,The Meddler,The Meddler,2015,103,"Comedy,Drama,Romance",6.3,10629,Comedy,the meddler
59,2009-07-29,adam,3200000.0,2283291.0,,2009,unknown,,,,adam,,,tt10199664,Adam,Adam,2019,98,Drama,6.3,23,Drama,adam
59,2009-07-29,adam,3200000.0,2283291.0,,2009,unknown,,,,adam,,,tt4113020,Adam,Adam,2014,123,Drama,7.8,6,Drama,adam
59,2009-07-29,adam,3200000.0,2283291.0,,2009,unknown,,,,adam,,,tt6316466,Adam,Adam,2019,95,Comedy,6.8,31,Comedy,adam
59,2009-07-29,adam,3200000.0,2283291.0,,2009,unknown,,,,adam,,,tt7076838,Adam,Adam,2018,72,Drama,5.6,57,Drama,adam
63,2013-04-12,antiviral,3100000.0,0.0,,2013,unknown,,,,antiviral,,,tt2099556,Antiviral,Antiviral,2012,108,"Horror,Sci-Fi,Thriller",5.7,11025,Horror,antiviral
65,2010-10-20,paranormal activity 2,3000000.0,84752907.0,177552907.0,2010,Par.,84800000.0,92800000.0,2010.0,paranormal activity 2,174552907.0,58.184302333333335,tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91,Horror,5.7,93122,Horror,paranormal activity 2
66,2015-08-28,war room,3000000.0,67790117.0,,2015,unknown,,,,war room,,,tt3832914,War Room,War Room,2015,120,Drama,6.5,11716,Drama,war room
67,2013-06-07,the purge,3000000.0,64473115.0,89373115.0,2013,Uni.,64500000.0,24900000.0,2013.0,the purge,86373115.0,28.791038333333333,tt2184339,The Purge,The Purge,2013,85,"Horror,Thriller",5.7,183549,Horror,the purge
69,2012-10-12,sinister,3000000.0,48086903.0,77686903.0,2012,LG/S,48100000.0,29600000.0,2012.0,sinister,74686903.0,24.895634333333334,tt1922777,Sinister,Sinister,2012,110,"Horror,Mystery,Thriller",6.8,198345,Horror,sinister
72,1978-01-01,coming home,3000000.0,32653000.0,,1978,unknown,,,,coming home,,,tt3008180,Coming Home,Coming Home,2014,86,"Documentary,Drama",6.9,15,Documentary,coming home
72,1978-01-01,coming home,3000000.0,32653000.0,,1978,unknown,,,,coming home,,,tt3125472,Coming Home,Gui lai,2014,109,"Drama,Romance",7.3,4552,Drama,coming home
72,1978-01-01,coming home,3000000.0,32653000.0,,1978,unknown,,,,coming home,,,tt5496554,Coming Home,Coming Home,2017,90,Drama,6.0,9,Drama,coming home
89,2018-06-01,upgrade,3000000.0,11977130.0,14377130.0,2018,BH Tilt,12000000.0,2400000.0,2018.0,upgrade,11377130.0,3.7923766666666667,tt6499752,Upgrade,Upgrade,2018,100,"Action,Sci-Fi,Thriller",7.6,104978,Action,upgrade
97,1948-08-26,red river,3000000.0,9012000.0,,1948,unknown,,,,red river,,,tt1498568,Red River,Red River,2011,77,Horror,2.3,179,Horror,red river
99,2013-05-24,before midnight,3000000.0,8110621.0,11210621.0,2013,SPC,8100000.0,3100000.0,2013.0,before midnight,8210621.0,2.736873666666667,tt2209418,Before Midnight,Before Midnight,2013,109,"Drama,Romance",7.9,123107,Drama,before midnight
1,2009-07-31,the collector,3000000.0,7712114.0,,2009,unknown,,,,the collector,,,tt2879218,The Collector,The Collector,2012,94,"Action,Comedy",7.1,7,Action,the collector
3,2017-10-27,let there be light,3000000.0,7233471.0,,2017,unknown,,,,let there be light,,,tt5804314,Let There Be Light,Let There Be Light,2017,100,Drama,4.8,2179,Drama,let there be light
3,2017-10-27,let there be light,3000000.0,7233471.0,,2017,unknown,,,,let there be light,,,tt6184774,Let There Be Light,Let There Be Light,2017,80,Documentary,6.7,127,Documentary,let there be light
8,2006-04-28,water,3000000.0,5529144.0,,2006,unknown,,,,water,,,tt2390250,Water,Water,2012,120,Drama,7.6,11,Drama,water
10,2016-06-24,swiss army man,3000000.0,4210454.0,,2016,unknown,,,,swiss army man,,,tt4034354,Swiss Army Man,Swiss Army Man,2016,97,"Adventure,Comedy,Drama",7.0,91736,Adventure,swiss army man
14,2013-05-17,frances ha,3000000.0,4067398.0,,2013,unknown,,,,frances ha,,,tt2347569,Frances Ha,Frances Ha,2012,86,"Comedy,Drama,Romance",7.4,60026,Comedy,frances ha
15,2010-04-30,please give,3000000.0,4033574.0,4313574.0,2010,SPC,4000000.0,280000.0,2010.0,please give,1313574.0,0.437858,tt0878835,Please Give,Please Give,2010,87,"Comedy,Drama",6.6,10652,Comedy,please give
21,2016-04-22,compadres,3000000.0,3127773.0,,2016,unknown,,,,compadres,,,tt3367294,Compadres,Compadres,2016,101,"Action,Comedy,Crime",4.7,876,Action,compadres
25,2010-04-09,letters to god,3000000.0,2848587.0,2908887.0,2010,Viv.,2800000.0,60300.0,2010.0,letters to god,-91113.0,-0.030371,tt1462054,Letters to God,Letters to God,2010,110,"Drama,Family",6.3,4443,Drama,letters to god
26,1998-10-16,happiness,3000000.0,2746453.0,,1998,unknown,,,,happiness,,,tt3458776,Happiness,Happiness,2013,80,"Documentary,Drama,Family",7.1,270,Documentary,happiness
26,1998-10-16,happiness,3000000.0,2746453.0,,1998,unknown,,,,happiness,,,tt5424024,Happiness,Happiness,2016,90,Drama,6.3,57,Drama,happiness
26,1998-10-16,happiness,3000000.0,2746453.0,,1998,unknown,,,,happiness,,,tt5805026,Happiness,Hang wan si ngo,2016,111,Drama,7.2,197,Drama,happiness
28,2014-09-19,tusk,3000000.0,1821983.0,,2014,unknown,,,,tusk,,,tt3099498,Tusk,Tusk,2014,102,"Comedy,Drama,Horror",5.3,40827,Comedy,tusk
29,2017-05-12,the wall,3000000.0,1803064.0,4503064.0,2017,RAtt.,1800000.0,2700000.0,2017.0,the wall,1503064.0,0.5010213333333333,tt1455256,The Wall,The Wall,2010,78,Documentary,9.2,8,Documentary,the wall
29,2017-05-12,the wall,3000000.0,1803064.0,4503064.0,2017,RAtt.,1800000.0,2700000.0,2017.0,the wall,1503064.0,0.5010213333333333,tt1745686,The Wall,Die Wand,2012,108,"Drama,Fantasy,Mystery",6.8,5484,Drama,the wall
29,2017-05-12,the wall,3000000.0,1803064.0,4503064.0,2017,RAtt.,1800000.0,2700000.0,2017.0,the wall,1503064.0,0.5010213333333333,tt4218696,The Wall,The Wall,2017,88,"Action,Drama,Thriller",6.2,20391,Action,the wall
